"id","name","description"
"intrastat_02075431","02075431","Gosi, drugo, kosi, s kostmi, cela krila, z ali brez vršičkov, sveži ali ohlajeni"
"intrastat_02075441","02075441","Gosi, drugo, kosi, s kostmi, hrbtišča, vratovi, hrbtišča z vratovi, škofije in vršički kril, sveži ali ohlajeni"
"intrastat_02075451","02075451","Gosi, drugo, kosi, s kostmi, prsa in kosi prs, sveži ali ohlajeni"
"intrastat_02075461","02075461","Gosi, drugo, kosi, s kostmi, noge in kosi nog, sveži ali ohlajeni"
"intrastat_02075471","02075471","Gosi, drugo, kosi, s kostmi, gosji paletoji, sveži ali ohlajeni"
"intrastat_02075481","02075481","Gosi, drugo, kosi, s kostmi, drugo, sveži ali ohlajeni"
"intrastat_02075491","02075491","Gosi, drugo, jetra (razen mastnih jeter), sveži ali ohlajeni"
"intrastat_02075499","02075499","Gosi, drugo, klavnični proizvodi, drugi (razen nemastnih jeter), sveži ali ohlajeni"
"intrastat_020755","020755","Gosi, drugo, zamrznjeno"
"intrastat_02075510","02075510","Gosi, drugo, kosi, brez kosti, zamrznjeni"
"intrastat_02075521","02075521","Gosi, drugo, kosi, s kostmi, polovice ali četrti, zamrznjeni"
"intrastat_02075531","02075531","Gosi, drugo, kosi, s kostmi, cela krila, z ali brez vršičkov, zamrznjena"
"intrastat_02075541","02075541","Gosi, drugo, kosi, s kostmi, hrbtišča, vratovi, hrbtišča z vratovi, škofije in vršički kril, zamrznjeni"
"intrastat_02075551","02075551","Gosi, drugo, kosi, s kostmi, prsa in kosi prs, zamrznjeni"
"intrastat_02075561","02075561","Gosi, drugo, kosi, s kostmi, noge in kosi nog, zamrznjeni"
"intrastat_02075571","02075571","Gosi, drugo, kosi, s kostmi, gosji paletoji, zamrznjeni"
"intrastat_02075581","02075581","Gosi, drugo, kosi, s kostmi, drugo, zamrznjeno"
"intrastat_02075593","02075593","Gosi, drugo, jetra, mastna jetra, zamrznjena"
"intrastat_02075595","02075595","Gosi, drugo, jetra druga (razen mastnih), zamrznjena"
"intrastat_02075599","02075599","Gosi, drugo, klavnični proizvodi, drugu (razen jeter), zamrznjeni"
"intrastat_020760","020760","Pegatke"
"intrastat_02076005","02076005","Pegatke, nerazrezane na kose, sveže, ohlajene ali zamrznjene"
"intrastat_02076010","02076010","Pegatke, drugo, kosi, brez kosti, sveži, ohlajeni ali zamrznjeni"
"intrastat_02076021","02076021","Pegatke, drugo, kosi, s kostmi, polovice ali četrti, sveži, ohlajeni ali zamrznjeni"
"intrastat_02076031","02076031","Pegatke, drugo, kosi, s kostmi, cela krila, z ali brez vršičkov, sveži, ohlajeni ali zamrznjeni"
"intrastat_02076041","02076041","Pegatke, drugo, kosi, s kostmi, hrbtišča, vratovi, hrbtišča z vratovi, škofije in vršički kril, sveži, ohlajeni ali zamrznjeni"
"intrastat_02076051","02076051","Pegatke, drugo, kosi, s kostmi, prsa in kosi prs, sveži, ohlajeni ali zamrznjeni"
"intrastat_02076061","02076061","Pegatke, drugo, kosi, s kostmi, noge in kosi nog, sveži, ohlajeni ali zamrznjeni"
"intrastat_02076081","02076081","Pegatke, drugo, kosi, s kostmi, drugo, sveži, ohlajeni ali zamrznjeni"
"intrastat_02076091","02076091","Pegatke, drugo, jetra, sveža, ohlajena ali zamrznjena"
"intrastat_02076099","02076099","Pegatke, drugo, klavnični proizvodi, drugo (razen jeter), sveža, ohlajena ali zamrznjena"
"intrastat_0208","0208","Drugo meso in užitni klavnični izdelki, sveže, ohlajeno ali zamrznjeno"
"intrastat_020810","020810","Meso in drobovina domačih kuncev in divjih zajcev, sveže, ohlajeno ali zamrznjeno"
"intrastat_02081010","02081010","Meso in drobovina domačih kuncev, sveže, ohlajeno ali zamrznjeno"
"intrastat_02081090","02081090","Meso in drobovina, divjih zajcev, sveže, ohlajeno ali zamrznjeno"
"intrastat_02083000","02083000","Meso in drobovina, primatov, sveže, ohlajeno ali zamrznjeno"
"intrastat_020840","020840","Drugo meso in užitni klavnični proizvodi kitov, delfinov in pliskavk (sesalcev reda Cetacea), morskih krav in dugongov (sesalcev reda Sirenia), tjulnjev, morskih levov in mrožev (sesalcev podreda Pinnipedia)"
"intrastat_02084010","02084010","Meso kitov, sveže, ohlajeno ali zamrznjeno"
"intrastat_02084020","02084020","Meso tjulnjev, sveže, ohlajeno ali zamrznjeno"
"intrastat_02084080","02084080","Meso in drobovina delfinov in pliskavk (sesalcev reda Cetacea), morskih krav in dugongov (sesalcev reda Sirenia), morskih levov in mrožev (sesalcev podreda Pinnipedia), sveže, ohlajeno ali zamrznjeno"
"intrastat_02085000","02085000","Meso in drobovina, plazilcev (vključno kače in želve), sveže, ohlajeno ali zamrznjeno"
"intrastat_02086000","02086000","Meso in drobovina kamel in drugih kamelidov (Camelidae), sveže, ohlajeno ali zamrznjeno"
"intrastat_020890","020890","Meso in drobovina, drugo, sveže, ohlajeno ali zamrznjeno"
"intrastat_02089010","02089010","Meso in drobovina, domačih golobov, sveže, ohlajeno ali zamrznjeno"
"intrastat_02089030","02089030","Meso in drobovina, divjačine razen kuncev in zajcev, sveže, ohlajeno ali zamrznjeno"
"intrastat_02089060","02089060","Meso in drobovina, severnih jelenov, sveže, ohlajeno ali zamrznjeno"
"intrastat_02089070","02089070","Žabji kraki, sveži, ohlajeni ali zmrznjeni"
"intrastat_02089098","02089098","Meso in drobovina, drugo (drugje neomenjeno), sveže, ohlajeno ali zamrznjeno"
"intrastat_0209","0209","Prašičja maščoba brez pustega mesa in perutninska maščoba, netopljena ali kako drugače ekstrahirana, sveža, ohlajena, zamrznjena, nesoljena, v slanici, sušena ali dimljena"
"intrastat_020910","020910","Prašičja maščoba brez pustega mesa, netopljena ali kako drugače ekstrahirana, sveža, ohlajena, zamrznjena, nesoljena, v slanici, sušena ali dimljena"
"intrastat_02091011","02091011","Podkožna prašičja maščoba brez pustega mesa, netopljena ali kako drugače ekstrahirana, sveža, ohlajena, zamrznjena, nesoljena ali v slanici"
"intrastat_02091019","02091019","Podkožna prašičja maščoba brez pustega mesa, netopljena ali kako drugače ekstrahirana, sušena ali dimljena"
"intrastat_02091090","02091090","Druga prašičja maščoba brez pustega mesa, netopljena ali kako drugače ekstrahirana, razen (podkožna sveža, ohlajena, zamrznjena, nesoljena, v slanici, sušena ali dimljena)"
"intrastat_02099000","02099000","Perutninska maščoba, netopljena ali kako drugače ekstrahirana, sveža, ohlajena, zamrznjena, nesoljena, v slanici, sušena ali dimljena"
"intrastat_0210","0210","Meso in užitni klavnični izdelki, nasoljeni, v slanici, sušeni ali dimljeni, užitna moka in zdrob iz mesa ali iz klavničnih izdelkov"
"intrastat_021011","021011","Meso prašičje, šunke, plečeta in njihovi kosi s kostmi, nasoljeni, v slanici, sušeni ali dimljeni"
"intrastat_02101111","02101111","Meso domačih prašičev, šunke in njihovi kosi s kostmi, nasoljena ali v slanici"
"intrastat_02101119","02101119","Meso domačih prašičev, plečeta in njihovi kosi s kostmi, nasoljena ali v slanici"
"intrastat_02101131","02101131","Meso domačih prašičev, šunke in njihovi kosi s kostmi, sušena ali dimljena"
"intrastat_02101139","02101139","Meso domačih prašičev, plečeta in njihovi kosi s kostmi, sušena ali dimljena"
"intrastat_02101190","02101190","Meso prašičev (razen domačih prašičev), šunke, plečeta in njihovi kosi, s kostmi, nasoljeno, v slanici, sušeno ali dimljeno"
"intrastat_021012","021012","Meso prašičje, prsi s potrebušnino in njihovi kosi, nasoljeni, v slanici, sušeno ali dimljeno"
"intrastat_02101211","02101211","Meso domačih prašičev, prsi s potrebušnino in njihovi kosi, soljene ali v slanici"
"intrastat_02101219","02101219","Meso domačih prašičev, prsi s potrebušnino in njihovi kosi, sušene ali dimljene"
"intrastat_02101290","02101290","Meso prašičev (razen domačih prašičev), prsi s potrebušnino in njihovi kosi, nasoljeno, v slanici, sušeno ali dimljeno"
"intrastat_021019","021019","Meso prašičje, drugo, nasoljeno, v slanici, sušeno ali dimljeno"
"intrastat_02101910","02101910","Prašičje polovice ali njihovi kosi, domačih prašičev, soljeno ali v slanici"
"intrastat_02101920","02101920","Prašičje skrajšane polovice (tričetrtinske stranice) ali sprednji deli, domačih prašičev, soljeno ali v slanici"
"intrastat_02101930","02101930","Prašičji prednji deli in njihovi kosi, domačih prašičev, soljeno ali v slanici"
"intrastat_02101940","02101940","Prašičja ledja in njihovi kosi, domačih prašičev, soljeno ali v slanici"
"intrastat_02101950","02101950","Meso domačih prašičev, nasoljeno ali v slanici, drugo, ostalo"
"intrastat_02101960","02101960","Prašičji prednji deli in njihovi kosi, domačih prašičev, sušeno ali dimljeno"
"intrastat_02101970","02101970","Prašičja ledja in njihovi kosi, domačih prašičev, sušeno ali dimljeno"
"intrastat_02101981","02101981","Prašičje meso, drugo, brez kosti, domačih prašičev, sušeno ali dimljeno"
"intrastat_02101989","02101989","Prašičje meso, drugo, drugi kosi, domačih prašičev, sušeno ali dimljeno"
"intrastat_02101990","02101990","Meso prašičev (razen domačih prašičev), drugo, nasoljeni, v slanici, sušeni ali dimljeni"
"intrastat_021020","021020","Goveje meso, nasoljeno, v slanici, sušeno ali dimljeno"
"intrastat_02102010","02102010","Goveje meso, s kostmi, nasoljeno, v slanici, sušeno ali dimljeno"
"intrastat_02102090","02102090","Goveje meso, brez kosti, nasoljeno, v slanici, sušeno ali dimljeno"
"intrastat_02109100","02109100","Meso in drugi užitni mesni klavnični izdelki, od primatov, nasoljeno, v slanici, sušeno ali dimljeno"
"intrastat_021092","021092","Meso in užitni klavnični izdelki od kitov, delfinov in pliskavk (sesalcev reda Cetacea), morskih krav in dugongov (sesalcev reda Sirenia), tjulnjev, morskih levov in mrožev (sesalcev podreda Pinnipedia), nasoljeni, v slanici, sušeni ali dimljeni, užitna moka in zdrob iz mesa ali iz klavničnih izdelkov"
"intrastat_02109210","02109210","Meso in užitni klavnični izdelki, užitna moka in zdrob iz mesa ali iz klavničnih izdelkov od kitov, delfinov in pliskavk (sesalcev reda Cetacea), morskih krav in dugongov (sesalcev reda Sirenia), nasoljeni, v slanici, sušeni ali dimljeni,"
"intrastat_02109291","02109291","Meso tjulnjev, morskih levov in mrožev (sesalcev podreda Pinnipedia), nasoljeni, v slanici, sušeni ali dimljeni,"
"intrastat_02109292","02109292","Užitni klavnični izdelki tjulnjev, morskih levov in mrožev (sesalcev podreda Pinnipedia), nasoljeni, v slanici, sušeni ali dimljeni"
"intrastat_02109299","02109299","Užitna moka in zdrob iz mesa ali iz klavničnih proizvodov tjulnjev, morskih levov in mrožev (sesalcev podreda Pinnipedia), nasoljeni, v slanici, sušeni ali dimljeni"
"intrastat_02109300","02109300","Meso in drugi užitni mesni klavnični izdelki, od plezalcev (vključno kače in želve), nasoljeno, v slanici, sušeno ali dimljeno"
"intrastat_021099","021099","Meso in drugi užitni mesni klavnični izdelki, drugo, nasoljeno, v slanici, sušeno ali dimljeno"
"intrastat_02109910","02109910","Meso, konjsko, soljeno, v slanici ali sušeno"
"intrastat_02109921","02109921","Meso, ovčje in kozje, s kostmi, nasoljeno, v slanici, sušeno ali dimljeno"
"intrastat_02109929","02109929","Meso, ovčje in kozje, brez kosti, nasoljeno, v slanici, sušeno ali dimljeno"
"intrastat_02109931","02109931","Meso, severnih jelenov, nasoljeno, v slanici, sušeno ali dimljeno"
"intrastat_02109939","02109939","Meso, drugo, nasoljeno, v slanici, sušeno ali dimljeno"
"intrastat_02109941","02109941","Jetra, domačih prašičev, nasoljena, v slanici, sušena ali dimljena"
"intrastat_02109949","02109949","Druga drobovina, domačih prašičev, nasoljena, v slanici, sušena ali dimljena"
"intrastat_02109951","02109951","Prepona, mišična in tetivna (flam), govedi, nasoljena, v slanici, sušena ali dimljena"
"intrastat_02109959","02109959","Druga drobovina, govedi, nasoljena, v slanici, sušena ali dimljena"
"intrastat_02109971","02109971","Mastna jetra gosi ali rac, soljena ali v slanici"
"intrastat_02109979","02109979","Perutninska jetra, druga, nasoljena, v slanici, sušena ali dimljena"
"intrastat_02109985","02109985","Druga drobovina, drugih živali, nasoljena, v slanici, sušena ali dimljena"
"intrastat_02109990","02109990","Užitne moka in zdrob iz mesa ali klavničnih proizvodov"
"intrastat_03","03","Ribe, raki, mehkužci in drugi vodni nevretenčarji"
"intrastat_0301","0301","Ribe, žive"
"intrastat_03011100","03011100","Okrasne sladkovodne ribe, žive"
"intrastat_03011900","03011900","Druge okrasne ribe, žive"
"intrastat_030191","030191","Postrvi, žive"
"intrastat_03019110","03019110","Postrvi, žive, oncorhynchus apache in chrysogaster"
"intrastat_03019190","03019190","Postrvi, žive, druge"
"intrastat_030192","030192","Jegulje (Anguilla spp.), žive"
"intrastat_03019210","03019210","Jegulje (Anguilla spp.), dolžine manj kot 12 cm, žive"
"intrastat_03019230","03019230","Jegulje (Anguilla spp.), dolžine 12 cm ali več, vendar manj kot 20 cm, žive"
"intrastat_03019290","03019290","Jegulje (Anguilla spp.), dolžine 20 cm ali več, žive"
"intrastat_03019300","03019300","Krapi (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), živi"
"intrastat_030194","030194","Atlantski modroplavuti in pacifiški modroplavuti tuni (Thunnus thynnus, Thunnus orientalis), živi"
"intrastat_03019410","03019410","Atlantski modroplavuti tuni (Thunnus thynnus), živi"
"intrastat_03019490","03019490","Pacifiški modroplavuti tuni (Thunnus orientalis), živi"
"intrastat_03019500","03019500","Južni tun (Thunnus maccoyii), živ"
"intrastat_030199","030199","Druge ribe, druge, žive"
"intrastat_03019911","03019911","Tihomorski lososi, atlantski losos in sulci, živi"
"intrastat_03019918","03019918","Ribe, sladkovodne, druge (razen okrasnih), žive"
"intrastat_03019985","03019985","Ribe, druge (razen sladkovodnih in okrasnih), žive"
"intrastat_0302","0302","Ribe, sveže ali ohlajene, razen ribjih filetov in drugega ribjega mesa iz tar.št. 0304"
"intrastat_030211","030211","Postrvi, sveže ali ohlajene"
"intrastat_03021110","03021110","Postrvi, sveže ali ohlajene, Oncorhynchus apache in Oncorhynchus chrysogaster"
"intrastat_03021120","03021120","Postrvi, sveže ali ohlajene, Oncorhynchus mykiss, z glavami in škrgami, brez drobovja, teže več od 1, 2 kg posamezno ali brez glav, škrg in drobovja več kot 1kg posamezno"
"intrastat_03021180","03021180","Postrvi, druge, sveže ali ohlajene"
"intrastat_03021300","03021300","Pacifiški losos (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou in Oncorhynchus rhodurus), razen jeter in iker, svež ali ohlajen"
"intrastat_03021400","03021400","Atlantski losos (Salmo salar) in sulec (Hucho hucho), razen jeter in iker, svež ali ohlajen"
"intrastat_03021900","03021900","Salmonidi, razen jeter in iker, drugi, sveži ali ohlajeni"
"intrastat_030221","030221","Bokoplavutarice, sveže ali ohlajene"
"intrastat_03022110","03022110","Grenlandska morska plošča, sveža ali ohlajena"
"intrastat_03022130","03022130","Navadni jezik, svež ali ohlajen"
"intrastat_03022190","03022190","Pacifiški jezik, svež ali ohlajen"
"intrastat_03022200","03022200","Morske plošče, sveže ali ohlajene"
"intrastat_03022300","03022300","Morski listi, sveži ali ohlajeni"
"intrastat_03022400","03022400","Rombi (Psetta maxima), razen jeter in iker, svež ali ohlajen"
"intrastat_030229","030229","Druge ribe, ploščate ali listaste, razen jeter in iker, sveže ali ohlajene"
"intrastat_03022910","03022910","Krilati rombi, svež ali ohlajen"
"intrastat_03022980","03022980","Druge ribe (razen krilatih rombov), ploščate ali listaste, razen jeter in iker, sveže ali ohlajene"
"intrastat_030231","030231","Beli tuni, sveži ali ohlajeni"
"intrastat_03023110","03023110","Beli tuni, za industrijsko proizvodnjo izdelkov, uvrščenih v tar.št. 1604, sveži ali ohlajeni"
"intrastat_03023190","03023190","Beli tuni, drugo, sveži ali ohlajeni"
"intrastat_030232","030232","Tun rumenoplavutni, svež ali ohlajen"
"intrastat_03023210","03023210","Tun rumenoplavutni, za industrijsko proizvodnjo izdelkov, uvrščenih v tar.št. 1604, svež ali ohlajen"
"intrastat_03023290","03023290","Tun rumenoplavutni, drugo, svež ali ohlajen"
"intrastat_030233","030233","Tun črtasti, svež ali ohlajen"
"intrastat_03023310","03023310","Tun črtasti, za industrijsko proizvodnjo izdelkov, uvrščenih v tar.št. 1604, svež ali ohlajen"
"intrastat_03023390","03023390","Tun črtasti, drugi, svež ali ohlajen"
"intrastat_030234","030234","Tun veleoki, svež ali ohlajen"
"intrastat_03023410","03023410","Tun veleoki, za industrijsko proizvodnjo izdelkov, uvrščenih v tar.št. 1604, svež ali ohlajen"
"intrastat_03023490","03023490","Tun veleoki, drugo, svež ali ohlajen"
